sr. no.,username,user id,access_hash,name,group,status
2169,Dmitril,27482314,7353449628191980414,Tim,Whaletank - Crypto Chat,UserStatusRecently
2170,Theleetle,403276254,-3776208109009961589,Adam,Whaletank - Crypto Chat,UserStatusRecently
2171,Alwayz_0711,502823159,4266218482637787724,5,Whaletank - Crypto Chat,UserStatusRecently
2172,T_CEO,501279627,585032290060319751,Terence,Whaletank - Crypto Chat,UserStatusRecently
2173,TheodisW,485494887,4371240599524972366,Theebit,Whaletank - Crypto Chat,UserStatusRecently
2174,chessplayer07Antalya,397214595,-4043729368495837733,Biden Towers,Whaletank - Crypto Chat,UserStatusRecently
2175,ARMR_Team,201818196,-6532336689654002002,CBO,Whaletank - Crypto Chat,UserStatusRecently
2176,munims,396615699,7250590275891715885,Munim,Whaletank - Crypto Chat,UserStatusRecently
2177,Ktcao,187075798,-261724803949206419,Thanh,Whaletank - Crypto Chat,UserStatusRecently
2178,,10113269,-6274960057295874781,T,Whaletank - Crypto Chat,UserStatusRecently
2179,Mohsenth13,319766002,2314311775025843795,Mohsen,Whaletank - Crypto Chat,UserStatusRecently
2180,Tboxtra,298129422,4442921838753244164,☜TBO☞,Whaletank - Crypto Chat,UserStatusRecently
2181,ThE_cRyPtO_mEnAcE,497631739,-2064489916415790532,thE_cRyPtO_mEnAcE,Whaletank - Crypto Chat,UserStatusRecently
2182,tmtmtmtm175,424207234,-8315828227404029483,tm,Whaletank - Crypto Chat,UserStatusRecently
2183,,536499846,-3362508058220637397,T,Whaletank - Crypto Chat,UserStatusRecently
2184,MrDoubleDab,431896895,-975449999955816735,Jimmy,Whaletank - Crypto Chat,UserStatusRecently
2185,junglem0nkey,331447126,-488677981449693969,kiki,Whaletank - Crypto Chat,UserStatusRecently
2186,taroski,331033704,-291538585347375187,Tar,Whaletank - Crypto Chat,UserStatusRecently
2187,,476696400,5095471380679170671,Ben,Whaletank - Crypto Chat,UserStatusRecently
2188,Talush1,533187558,-6478618065028361518,Tal,Whaletank - Crypto Chat,UserStatusRecently
2189,TheLemor,311125181,-9032599920793154333,The Lemor,Whaletank - Crypto Chat,UserStatusRecently
2190,,403334063,3795467195194158821,terrance,Whaletank - Crypto Chat,UserStatusRecently
2191,thenuka99,430554686,-3772504531354194075,Thenuka,Whaletank - Crypto Chat,UserStatusRecently
2192,Timbah,264936933,-7885824218695980380,Timba,Whaletank - Crypto Chat,UserStatusRecently
2193,,384742991,8217346880889384434,Tidhar,Whaletank - Crypto Chat,UserStatusRecently
2194,Tomazbe,388951492,-795862056711167062,Birch,Whaletank - Crypto Chat,UserStatusRecently
2195,sujithsbabu,922970146,-5624002193279335309,Sujith,Whaletank - Crypto Chat,UserStatusRecently
2196,Simon11113,461727429,-846045029035027441,Simon,Whaletank - Crypto Chat,UserStatusRecently
2197,Strato_M,1379590687,-1810375899631564848,Strato,Whaletank - Crypto Chat,UserStatusRecently
2198,S7timo,1188611385,-3369052110359642046,7°,Whaletank - Crypto Chat,UserStatusRecently
2199,sanasanasaver,720088050,8169504197718863118,Sana,Whaletank - Crypto Chat,UserStatusRecently
2200,,740672589,6171481474334724142,Sadha,Whaletank - Crypto Chat,UserStatusRecently
2201,shadab_akhtar_10101,939858573,-4242405187701859434,Shadab,Whaletank - Crypto Chat,UserStatusRecently
2202,,821082931,5671708209677974416,Sulaiman,Whaletank - Crypto Chat,UserStatusRecently
2203,,863179690,267764874237239101,Michael Alan,Whaletank - Crypto Chat,UserStatusRecently
2204,MOHAMMADALIMA7,225610235,8645631576138137915,Mohammadali shoeibi7,Whaletank - Crypto Chat,UserStatusRecently
2205,,121742756,4913913965433762467,Sekratos,Whaletank - Crypto Chat,UserStatusRecently
2206,SYMJR,908541074,5214131739970788301,S,Whaletank - Crypto Chat,UserStatusRecently
2207,,748470690,7767252299421558020,Shubh,Whaletank - Crypto Chat,UserStatusRecently
2208,Slandordo51,1692278591,-1372013488233414093,-,Whaletank - Crypto Chat,UserStatusRecently
2209,ShaheerAshfaq,1657990259,-2508620314581910708,Shaheer,Whaletank - Crypto Chat,UserStatusRecently
2210,Shu6ham23,1414618654,-528280187289872043,shubham,Whaletank - Crypto Chat,UserStatusRecently
2211,secondwave45,991660362,8127517470645920865,SOS63,Whaletank - Crypto Chat,UserStatusRecently
2212,Social07,949940920,3367789026691707067,Social007,Whaletank - Crypto Chat,UserStatusRecently
2213,mehrdadd1376,991136660,4350179798336900254,Sajad,Whaletank - Crypto Chat,UserStatusRecently
2214,mrx123456789,758525205,-4098209901649899036,S2G,Whaletank - Crypto Chat,UserStatusRecently
2215,Sanjo147,664104611,-5986069498968531471,Sanjo,Whaletank - Crypto Chat,UserStatusRecently
2216,saidkat,325307465,2630150409342439926,S.,Whaletank - Crypto Chat,UserStatusRecently
2217,saradiamondhands,776905962,2353754701091916276,Sara,Whaletank - Crypto Chat,UserStatusRecently
2218,soniameri,1698310622,-8118794173949481150,Sonia,Whaletank - Crypto Chat,UserStatusRecently
2219,shaz_93,53059736,-8474804745727428935,Mohd,Whaletank - Crypto Chat,UserStatusRecently
2220,,854673860,-5007001034608053397,space,Whaletank - Crypto Chat,UserStatusRecently
2221,,1880610976,-6590565245438169397,Mohammad,Whaletank - Crypto Chat,UserStatusRecently
2222,Shubham958,927183622,-5393301967379789339,Sh,Whaletank - Crypto Chat,UserStatusRecently
2223,APOrder,1228002827,8933716275188081824,S,Whaletank - Crypto Chat,UserStatusRecently
2224,SAMD4,1424940282,-1066737057807683122,Samantha,Whaletank - Crypto Chat,UserStatusRecently
2225,allboutmoney_s,1780905885,5452112634693086547,ABM,Whaletank - Crypto Chat,UserStatusRecently
2226,craftsman12,1478605511,1328030119474002561,Steven,Whaletank - Crypto Chat,UserStatusRecently
2227,sm1th69,1371184340,6710778367712525007,smith,Whaletank - Crypto Chat,UserStatusRecently
2228,,919765086,-8287095030610625022,Suleyman,Whaletank - Crypto Chat,UserStatusRecently
2229,SHAOAUDR,1070888416,-2795132524400740751,SHAOAUDR,Whaletank - Crypto Chat,UserStatusRecently
2230,Shahrozaries,318758374,-4395548201725814733,Aries,Whaletank - Crypto Chat,UserStatusRecently
2231,,842710567,2115432595149068717,simplifyerz,Whaletank - Crypto Chat,UserStatusRecently
2232,,589509985,-7362168894701283537,Carlo,Whaletank - Crypto Chat,UserStatusRecently
2233,SUpremeC,1491775065,-2516215625897272275,Suprym,Whaletank - Crypto Chat,UserStatusRecently
2234,superdoped,455734236,7093207041281072544,superdoped,Whaletank - Crypto Chat,UserStatusRecently
2235,Murtadha_47,542167146,3748156285455307508,Sufi,Whaletank - Crypto Chat,UserStatusRecently
2236,ramiroro,949572483,-1940517820241853132,Ramiro,Whaletank - Crypto Chat,UserStatusRecently
2237,AbzR1988,1428248169,2574496779999618239,A,Whaletank - Crypto Chat,UserStatusRecently
2238,,1060019876,3241085953599732290,raja,Whaletank - Crypto Chat,UserStatusRecently
2239,CynthiaRo,482053454,8461773808486941481,Cynthia,Whaletank - Crypto Chat,UserStatusRecently
2240,Rezamet1,845267691,-2718656433796565086,𝐑𝐞𝐳𝐚⃤,Whaletank - Crypto Chat,UserStatusRecently
2241,DolbyAtmose,486440206,-1827123498915889676,Ran,Whaletank - Crypto Chat,UserStatusRecently
2242,mojtaba_rzt73,501828261,-5394277957481752582,MR.,Whaletank - Crypto Chat,UserStatusRecently
2243,Bhaby92063367,725320772,9123389524740333619,Rhuby,Whaletank - Crypto Chat,UserStatusRecently
2244,,1100574748,819018259854545765,Rishabh,Whaletank - Crypto Chat,UserStatusRecently
2245,cosminrsc,1050603664,3261392030949087855,RSC,Whaletank - Crypto Chat,UserStatusRecently
2246,Raunak_1,472693548,-4926120643152685916,Raunak,Whaletank - Crypto Chat,UserStatusRecently
2247,richabap,501491102,8665111626632227870,Baⓣon,Whaletank - Crypto Chat,UserStatusRecently
2248,rrougoor,979360612,7650697626548826596,Ron,Whaletank - Crypto Chat,UserStatusRecently
2249,Arunarajappan6,564130700,-100332081901104300,A,Whaletank - Crypto Chat,UserStatusRecently
2250,RMA_010,419097558,-5245990752722024246,R101..,Whaletank - Crypto Chat,UserStatusRecently
2251,Rastmard,614819270,-7139560894754434301,behnam,Whaletank - Crypto Chat,UserStatusRecently
2252,Reppstar,1003520143,-1175697999901462069,Reppstar Mo,Whaletank - Crypto Chat,UserStatusRecently
2253,,948745691,1605693738210481546,Rushikesh Jadhav,Whaletank - Crypto Chat,UserStatusRecently
2254,Magar008,883224328,-6445162335531658284,Ryan,Whaletank - Crypto Chat,UserStatusRecently
2255,strike2020,756284658,5785309143598271579,St,Whaletank - Crypto Chat,UserStatusRecently
2256,Riyanpratomo,361924168,-4641107864507390263,Riyan,Whaletank - Crypto Chat,UserStatusRecently
2257,RASBERYPIMSP430,976607750,5539720934445764948,Kakooza,Whaletank - Crypto Chat,UserStatusRecently
2258,Rachrey,940981593,2621987058689596024,Rachel,Whaletank - Crypto Chat,UserStatusRecently
2259,Ralphar,496915539,8919703312146779020,Ralph,Whaletank - Crypto Chat,UserStatusRecently
2260,raysunlifestyle,647454398,6754093800733648837,Raysun,Whaletank - Crypto Chat,UserStatusRecently
2261,suresh_ramlal,651385671,7962810919753045152,Suresh Choudhary,Whaletank - Crypto Chat,UserStatusRecently
2262,Risor,429118418,-637724406948349605,An,Whaletank - Crypto Chat,UserStatusRecently
2263,,383649593,-3536817277908207447,Rudá,Whaletank - Crypto Chat,UserStatusRecently
2264,MarioRossi1,744253748,-438864313508646111,Mario,Whaletank - Crypto Chat,UserStatusRecently
2265,rupit,508160311,765138708860783439,David,Whaletank - Crypto Chat,UserStatusRecently
2266,Rokas888,283422603,-247434191381055226,Rokas,Whaletank - Crypto Chat,UserStatusRecently
2267,Dro_raj,458711073,-1741351627383293996,Raj,Whaletank - Crypto Chat,UserStatusRecently
2268,,245485583,6210006217100000573,R,Whaletank - Crypto Chat,UserStatusRecently
2269,RYUIRYU,444207682,-1008733811399525006,류,Whaletank - Crypto Chat,UserStatusRecently
2270,RavanGul,374770664,9219759730317320883,Ravan,Whaletank - Crypto Chat,UserStatusRecently
2271,,400610718,6760777563141515003,Chand,Whaletank - Crypto Chat,UserStatusRecently
2272,Ronen2022,304824916,2346164455257546868,Ronen,Whaletank - Crypto Chat,UserStatusRecently
2273,,442959168,-3544468781098655104,Ram,Whaletank - Crypto Chat,UserStatusRecently
2274,Ancientfish,159200179,571587202704013929,Ron,Whaletank - Crypto Chat,UserStatusRecently
2275,ROM015,7706931,-8564754749141061795,Rom,Whaletank - Crypto Chat,UserStatusRecently
2276,Rj0117,410472457,4755545233535615742,Raz,Whaletank - Crypto Chat,UserStatusRecently
2277,,440066788,-8410487748780968265,Rasesh,Whaletank - Crypto Chat,UserStatusRecently
2278,Merryjain23,162662596,-4923540537449541357,R,Whaletank - Crypto Chat,UserStatusRecently
2279,Alexmartin_pt,23697751,-7273485664281113826,Alex,Whaletank - Crypto Chat,UserStatusRecently
2280,matpisk,384764580,-1095280729900855077,Mat,Whaletank - Crypto Chat,UserStatusRecently
2281,psijmons,440707253,4896088238755770624,Peter,Whaletank - Crypto Chat,UserStatusRecently
2282,,402247544,8599900457874904560,p200,Whaletank - Crypto Chat,UserStatusRecently
2283,,417136664,3029454850370021463,Pv,Whaletank - Crypto Chat,UserStatusRecently
2284,Mudrazr,322391884,8778782135034891858,M M - | CryptoOG | PH,Whaletank - Crypto Chat,UserStatusRecently
2285,parasect,216433935,7420190767484785996,A,Whaletank - Crypto Chat,UserStatusRecently
2286,APf66,293022923,3473002427723564716,Avra,Whaletank - Crypto Chat,UserStatusRecently
2287,Private_client,385100349,-774993373654170449,private,Whaletank - Crypto Chat,UserStatusRecently
2288,,129121612,-5311434284085363439,Pete,Whaletank - Crypto Chat,UserStatusRecently
2289,minglehive,654185924,-6818366990462331831,Anyra,Whaletank - Crypto Chat,UserStatusRecently
2290,Mehrdadhmh1,96573404,1956435741942825293,M,Whaletank - Crypto Chat,UserStatusRecently
2291,MDProgramming,43666555,7049027167402258158,MDP,Whaletank - Crypto Chat,UserStatusRecently
2292,mohd103,1055352631,-3879232893741556039,Mo,Whaletank - Crypto Chat,UserStatusRecently
2293,,1497306559,-1159822617979331471,M,Whaletank - Crypto Chat,UserStatusRecently
2294,mak1010,1092254428,-1701884389103031354,M10,Whaletank - Crypto Chat,UserStatusRecently
2295,maelgwyn,1949996812,-885085908884562191,Maelgwyn,Whaletank - Crypto Chat,UserStatusRecently
2296,,1656570129,-1344515111285747428,Meher,Whaletank - Crypto Chat,UserStatusRecently
2297,markmagician,477128428,5078092478364490239,Mark,Whaletank - Crypto Chat,UserStatusRecently
2298,AlexaMol,1924732445,5145174043806258791,Alexa,Whaletank - Crypto Chat,UserStatusRecently
2299,Mortezakhajehtabrizi,396154723,-7520190604043709078,مرتضی,Whaletank - Crypto Chat,UserStatusRecently
2300,mmuktar9,642469153,-3837296693711517053,Muktar,Whaletank - Crypto Chat,UserStatusRecently
2301,,965655390,-1198235682918182278,Mehmood,Whaletank - Crypto Chat,UserStatusRecently
2302,Mercu76,628937671,4270684410524226405,Andy,Whaletank - Crypto Chat,UserStatusRecently
2303,Mubarak04,1031406814,5178260963322499630,Mubarak Adamu,Whaletank - Crypto Chat,UserStatusRecently
2304,,1897836991,-7912943063685832482,MTV,Whaletank - Crypto Chat,UserStatusRecently
2305,,1829245288,7644471264259683519,Marco,Whaletank - Crypto Chat,UserStatusRecently
2306,Matinez_3,1623172285,-3445513181716029425,Martinez,Whaletank - Crypto Chat,UserStatusRecently
2307,majedaissaoui,1013108562,3831101302047911406,aissaoui,Whaletank - Crypto Chat,UserStatusRecently
2308,,1090262412,-2729636801409062413,Mestek,Whaletank - Crypto Chat,UserStatusRecently
2309,,1271260146,-6218338111628238363,Macaulay,Whaletank - Crypto Chat,UserStatusRecently
2310,Marrypharma,78159371,7044145976064738934,AD,Whaletank - Crypto Chat,UserStatusRecently
2311,,1112835404,4362959648745873154,aleksandar,Whaletank - Crypto Chat,UserStatusRecently
2312,,1618651402,7567049116984671759,Ahmad,Whaletank - Crypto Chat,UserStatusRecently
2313,m10115,1349133634,-5277210993934436828,mr,Whaletank - Crypto Chat,UserStatusRecently
2314,MihaylCrypto,1302078187,-5458259505862650697,Mihayl,Whaletank - Crypto Chat,UserStatusRecently
2315,mrsufgi,410716376,-7414075775257722849,mrhit,Whaletank - Crypto Chat,UserStatusRecently
2316,,1679280567,-3301478017494688291,Muhammad,Whaletank - Crypto Chat,UserStatusRecently
2317,,598199113,8390760749292667612,Lester,Whaletank - Crypto Chat,UserStatusRecently
2318,cim92,928913926,2845226897033166006,Lazarus0092,Whaletank - Crypto Chat,UserStatusRecently
2319,albusman,483308639,-4659490640736621237,Liner,Whaletank - Crypto Chat,UserStatusRecently
2320,Asicoin,98457383,-1307306425582605766,Leo,Whaletank - Crypto Chat,UserStatusRecently
2321,Loro7,397502247,-5679637462861094620,Liran,Whaletank - Crypto Chat,UserStatusRecently
2322,lakkung2,574527390,-1689100948074740689,라꿍이,Whaletank - Crypto Chat,UserStatusRecently
2323,MayaLZ,463962779,1596105509754336561,Maya,Whaletank - Crypto Chat,UserStatusRecently
2324,BountyMyICO,370558998,-8146088379400413779,Bogdan,Whaletank - Crypto Chat,UserStatusRecently
2325,AngleLee,259222712,7237866915473189676,Angle,Whaletank - Crypto Chat,UserStatusRecently
2326,skarlet9y,338604549,-248219265142831476,Lary,Whaletank - Crypto Chat,UserStatusRecently
2327,Lord36,478010817,-9066034211497296862,Asi,Whaletank - Crypto Chat,UserStatusRecently
2328,Linardi_liem,259922705,125630835856988727,Linardi,Whaletank - Crypto Chat,UserStatusRecently
2329,Bitcoinbentley,544264554,-1165054465819413347,Lethal3ite,Whaletank - Crypto Chat,UserStatusRecently
2330,StarENightSun,45513981,-8862818667839421681,munch,Whaletank - Crypto Chat,UserStatusRecently
2331,snarkjy,479200772,-5528643889658135812,Lior,Whaletank - Crypto Chat,UserStatusRecently
2332,,1096112641,7861989799871717582,K3yO,Whaletank - Crypto Chat,UserStatusRecently
2333,KonigDerWolfe,567357466,3632803319061719444,Keith,Whaletank - Crypto Chat,UserStatusRecently
2334,Kryptoman2020,473298723,8483506120504432875,Kryptaman,Whaletank - Crypto Chat,UserStatusRecently
2335,sararuby,201520774,4695469637208106337,Kamigawa,Whaletank - Crypto Chat,UserStatusRecently
2336,Mohit95,525337087,3067130725509434272,Mohit,Whaletank - Crypto Chat,UserStatusRecently
2337,,843488459,8691704973305828907,Jonatan,Whaletank - Crypto Chat,UserStatusRecently
2338,,481182183,1795828391686709742,Keko,Whaletank - Crypto Chat,UserStatusRecently
2339,Kryptonyan,626777594,5295238981374883006,Cristy,Whaletank - Crypto Chat,UserStatusRecently
2340,Kellione,108885345,5987298103927505955,Kelly,Whaletank - Crypto Chat,UserStatusRecently
2341,barkochva,201701149,-2857108982389274726,bar kochva,Whaletank - Crypto Chat,UserStatusRecently
2342,kegel75,457311122,-5264524890778985794,Johan,Whaletank - Crypto Chat,UserStatusRecently
2343,,411044432,-2514252328449158854,K,Whaletank - Crypto Chat,UserStatusRecently
2344,Karosela,440566486,-7348186459435016402,ננ,Whaletank - Crypto Chat,UserStatusRecently
2345,,453469929,8285318050213172977,moti,Whaletank - Crypto Chat,UserStatusRecently
2346,KingSyb,278848213,-2489166208170228859,KingSyb,Whaletank - Crypto Chat,UserStatusRecently
2347,kujo86,282886056,-8244696128703921439,Kujo,Whaletank - Crypto Chat,UserStatusRecently
2348,k_kev,323297054,2572659627188498502,Kevin,Whaletank - Crypto Chat,UserStatusRecently
2349,,243082155,8681996568306369581,Jan,Whaletank - Crypto Chat,UserStatusRecently
2350,Jeremy_Clarckaon,714261977,-2933493095079819297,ג'רמי,Whaletank - Crypto Chat,UserStatusRecently
2351,Johnfuture,861978709,974459077869441232,Store,Whaletank - Crypto Chat,UserStatusRecently
2352,CryptoOriginSupport,636327714,-631478126231893004,Jimy,Whaletank - Crypto Chat,UserStatusRecently
2353,jeykrishh,1312769301,9094419374497331558,..,Whaletank - Crypto Chat,UserStatusRecently
2354,jso6543,1552997355,-2818741913143289678,Jared,Whaletank - Crypto Chat,UserStatusRecently
2355,,1330412559,181070766492806237,Alex,Whaletank - Crypto Chat,UserStatusRecently
2356,,1290722860,2369360239000355879,J,Whaletank - Crypto Chat,UserStatusRecently
2357,,1504375382,-2335091933231216293,Jon,Whaletank - Crypto Chat,UserStatusRecently
2358,Jphilosophy,1093967956,-1593545593202012907,JD,Whaletank - Crypto Chat,UserStatusRecently
2359,jcxqj,225536675,-2152393972090101705,Jordan,Whaletank - Crypto Chat,UserStatusRecently
2360,Jul147,362390865,1462214836581381793,Ju,Whaletank - Crypto Chat,UserStatusRecently
2361,miarboe,568731601,-6298285006479924147,Mike,Whaletank - Crypto Chat,UserStatusRecently
2362,Jibiz,1265221887,9078173176709638397,Jibiz,Whaletank - Crypto Chat,UserStatusRecently
2363,,99451951,2236112257831361694,Jeff,Whaletank - Crypto Chat,UserStatusRecently
2364,Jasko7,268638731,500953165054736586,Jasko,Whaletank - Crypto Chat,UserStatusRecently
2365,,1317280971,-6336485280273492040,surat,Whaletank - Crypto Chat,UserStatusRecently
2366,,114658796,-4409044805160665996,Joao,Whaletank - Crypto Chat,UserStatusRecently
2367,BigTricks2,1153605300,979591164034533765,James,Whaletank - Crypto Chat,UserStatusRecently
2368,Jackpot_123,56850452,-519499121295826565,Jackpot,Whaletank - Crypto Chat,UserStatusRecently
